id_ticket,id_cliente,fecha_apertura,fecha_cierre,categoria,canal,prioridad,satisfaccion
T906438,C1013,2025-01-10 10:00:00,2025-01-11 19:32:10,Cambio de plan,Portal web,Media,3.0
T906022,C4431,2024-12-29 18:00:00,2024-12-31 11:29:49,Sin conexión,WhatsApp,Media,4.0
T901127,C5206,2024-08-25 08:00:00,2024-08-26 13:49:02,Instalación,Telefónico,Media,
T907309,C3128,2025-01-20 16:00:00,2025-01-21 23:24:40,Instalación,Telefónico,Media,
T929572,C3747,2026-06-30 12:00:00,2026-07-01 20:40:59,WiFi / equipos,WhatsApp,Baja,4.0
T928502,C3987,2026-05-11 11:00:00,2026-05-14 22:10:07,Facturación,WhatsApp,Baja,1.0
T901670,C2963,2024-09-26 17:00:00,2024-09-29 08:36:28,Facturación,Telefónico,Baja,
T930012,C5801,2026-06-13 19:00:00,2026-06-14 22:38:55,Facturación,Telefónico,Media,
T918251,C2098,2025-10-28 14:00:00,2025-10-29 02:56:26,Sin conexión,Portal web,Media,3.0
T908177,C5373,2025-01-06 14:00:00,2025-01-07 21:51:38,WiFi / equipos,Telefónico,Baja,3.0
T900939,C4421,2024-08-15 15:00:00,2024-08-16 18:54:38,Conexión lenta / intermitencia,Telefónico,Baja,0.0
T927109,C2798,2026-04-11 09:00:00,2026-04-14 06:48:43,Conexión lenta / intermitencia,WhatsApp,Baja,
T921575,C4726,2025-12-08 14:00:00,2025-12-09 12:31:31,Sin conexión,Portal web,Media,4.0
T930111,C1005,2026-07-14 14:00:00,,Facturación,Telefónico,Baja,
T914629,C1232,2025-07-06 14:00:00,2025-07-07 02:26:08,Sin conexión,Telefónico,Alta,5.0
T910335,C2393,2025-03-03 11:00:00,2025-03-07 07:49:50,Consulta comercial,Sucursal,Baja,
T907920,C4695,2025-01-21 17:00:00,2025-01-24 20:44:12,Sin conexión,Email,Media,
T910156,C1676,2025-03-14 19:00:00,2025-03-14 22:05:46,Consulta comercial,Telefónico,Alta,5.0
T916864,C1338,2025-09-09 19:00:00,2025-09-10 12:59:49,WiFi / equipos,Telefónico,Media,5.0
T901597,C2696,2024-09-25 17:00:00,2024-09-26 14:37:50,Instalación,Email,Baja,
T918869,C4638,2025-10-05 10:00:00,2025-10-05 13:22:41,WiFi / equipos,Telefónico,Media,4.0
T924995,C4351,2026-02-17 09:00:00,2026-02-18 06:16:16,Sin conexión,Telefónico,Alta,4.0
T928673,C4790,2026-05-17 19:00:00,2026-05-18 23:10:11,Corte programado,Telefónico,Media,
T920916,C2840,2025-12-21 10:00:00,2025-12-27 03:43:28,Instalación,Email,Baja,
T910680,C3679,2025-03-07 19:00:00,2025-03-09 03:01:53,Consulta comercial,WhatsApp,Baja,4.0
T908474,C1769,2025-02-28 18:00:00,2025-03-01 04:57:58,Sin conexión,Telefónico,Alta,5.0
T920049,C4995,2025-11-12 16:00:00,2025-11-13 17:08:42,Conexión lenta / intermitencia,Telefónico,Baja,
T918737,C4138,2025-10-08 17:00:00,2025-10-11 00:09:16,Sin conexión,Portal web,Media,3.0
T910380,C2565,2025-03-11 18:00:00,2025-03-14 12:30:51,Cambio de plan,Telefónico,Baja,
T929634,C4030,2026-06-14 08:00:00,2026-06-16 22:41:39,Consulta comercial,Telefónico,Baja,
T911806,C3472,2025-04-20 12:00:00,2025-04-20 21:48:54,Sin conexión,WhatsApp,Alta,
T923069,C3856,2026-01-26 09:00:00,2026-01-28 01:45:39,Sin conexión,Telefónico,Media,3.0
T927726,C5605,2026-04-21 11:00:00,2026-04-25 13:49:23,Conexión lenta / intermitencia,Portal web,Baja,
T916260,C3508,2025-08-31 08:00:00,2025-09-01 07:23:04,Conexión lenta / intermitencia,Sucursal,Media,5.0
T911902,C3845,2025-04-08 08:00:00,2025-04-10 20:47:47,Consulta comercial,Sucursal,Baja,
T907821,C4487,2025-01-13 19:00:00,2025-01-14 19:40:32,Sin conexión,Portal web,Media,4.0
T930993,C5168,2026-07-10 08:00:00,2026-07-11 16:04:44,Conexión lenta / intermitencia,Portal web,Media,2.0
T920710,C2237,2025-12-03 14:00:00,2025-12-05 06:32:26,Conexión lenta / intermitencia,Telefónico,Media,4.0
T919706,C3474,2025-11-20 15:00:00,2025-11-22 03:15:29,Facturación,Telefónico,Baja,4.0
T909416,C4142,2025-02-22 17:00:00,2025-02-23 10:51:52,Sin conexión,Telefónico,Media,3.0
T900884,C4232,2024-08-06 12:00:00,2024-08-07 23:36:09,Cambio de plan,WhatsApp,Media,4.0
T927903,C1319,2026-05-01 13:00:00,2026-05-01 15:24:13,Sin conexión,Telefónico,Alta,5.0
T916928,C1552,2025-09-01 10:00:00,2025-09-02 13:05:03,Facturación,WhatsApp,Media,4.0
T908799,C2652,2025-02-03 15:00:00,2025-02-05 23:07:37,Facturación,Portal web,Media,
T911742,C3183,2025-04-01 09:00:00,2025-04-03 04:29:02,Consulta comercial,Telefónico,Baja,
T904920,C1785,2024-12-02 19:00:00,2024-12-04 08:20:04,Instalación,Portal web,Baja,
T915620,C5472,2025-07-20 08:00:00,2025-07-20 09:21:38,Sin conexión,Telefónico,Alta,
T926705,C1046,2026-04-03 16:00:00,2026-04-04 10:50:02,Facturación,WhatsApp,Media,5.0
T929970,C5620,2026-06-28 15:00:00,2026-06-30 15:31:57,Sin conexión,WhatsApp,Baja,
T910796,C4120,2025-03-28 17:00:00,2025-03-29 00:01:54,WiFi / equipos,Sucursal,Alta,
T922107,C1256,2026-01-31 13:00:00,2026-02-02 05:13:51,Facturación,Sucursal,Media,4.0
T916207,C3302,2025-08-25 14:00:00,2025-08-26 07:10:00,Sin conexión,WhatsApp,Media,4.0
T929328,C2569,2026-06-11 10:00:00,2026-06-12 18:54:17,Facturación,Telefónico,Baja,
T910337,C2408,2025-03-05 12:00:00,2025-03-06 14:57:28,Facturación,Portal web,Media,4.0
T915137,C3374,2025-07-04 08:00:00,2025-07-04 18:33:21,WiFi / equipos,Portal web,Media,5.0
T902161,C4811,2024-09-14 11:00:00,2024-09-15 02:22:45,Conexión lenta / intermitencia,Telefónico,Media,4.0
T900991,C4632,2024-08-06 13:00:00,2024-08-07 19:05:39,Facturación,Telefónico,Baja,4.0
T924457,C2759,2026-02-06 20:00:00,2026-02-07 19:02:03,Cambio de plan,Telefónico,Alta,
T930168,C1223,2026-07-03 12:00:00,,WiFi / equipos,Telefónico,Media,
T928092,C2106,2026-05-10 16:00:00,2026-05-12 17:22:59,WiFi / equipos,WhatsApp,Media,4.0
T927626,C5152,2026-04-24 09:00:00,2026-04-24 16:06:41,Conexión lenta / intermitencia,WhatsApp,Alta,4.0
T913701,C2223,2025-06-23 17:00:00,2025-06-25 01:54:16,Corte programado,Telefónico,Baja,
T926859,C1718,2026-04-05 15:00:00,2026-04-05 21:56:16,Conexión lenta / intermitencia,Telefónico,Media,5.0
T912975,C3778,2025-05-17 13:00:00,2025-05-18 11:45:38,WiFi / equipos,Sucursal,Media,2.0
T911597,C2572,2025-04-12 08:00:00,2025-04-15 01:40:36,Corte programado,Sucursal,Baja,5.0
T900511,C2809,2024-08-10 20:00:00,2024-08-11 22:40:48,Sin conexión,Telefónico,Media,
T910130,C1596,2025-03-25 08:00:00,2025-03-25 17:11:25,Conexión lenta / intermitencia,WhatsApp,Media,4.0
T922966,C3534,2026-01-22 11:00:00,2026-01-23 04:56:06,Instalación,Portal web,Media,5.0
T919383,C2056,2025-11-28 15:00:00,2025-11-29 17:18:16,Conexión lenta / intermitencia,WhatsApp,Media,4.0
T909244,C3759,2025-02-15 15:00:00,2025-02-25 13:21:53,Corte programado,Sucursal,Baja,2.0
T900840,C4088,2024-08-07 08:00:00,2024-08-08 23:47:53,WiFi / equipos,Sucursal,Media,5.0
T914933,C2533,2025-07-22 09:00:00,2025-07-23 05:23:11,Sin conexión,Portal web,Media,5.0
T924764,C3637,2026-02-14 20:00:00,2026-02-18 19:54:47,Facturación,Telefónico,Baja,1.0
T928797,C5329,2026-05-17 17:00:00,2026-05-20 19:18:08,Consulta comercial,Telefónico,Baja,3.0
T903958,C2909,2024-11-14 15:00:00,2024-11-14 21:29:34,Instalación,Sucursal,Alta,
T904840,C1609,2024-12-30 09:00:00,2025-01-02 14:07:10,Facturación,Telefónico,Baja,
T904890,C1721,2024-12-30 10:00:00,2025-01-04 00:42:32,Corte programado,Email,Baja,
T926949,C2120,2026-04-13 08:00:00,2026-04-13 18:17:39,Sin conexión,Telefónico,Media,
T917147,C2461,2025-09-25 08:00:00,2025-09-26 01:55:47,Conexión lenta / intermitencia,WhatsApp,Media,
T918014,C1152,2025-10-04 14:00:00,2025-10-04 21:26:55,Instalación,Portal web,Alta,
T914254,C4495,2025-06-14 14:00:00,2025-06-15 00:46:29,Corte programado,WhatsApp,Media,5.0
T918268,C2215,2025-10-18 20:00:00,2025-10-23 12:51:53,Conexión lenta / intermitencia,WhatsApp,Baja,
T901143,C1031,2024-09-19 15:00:00,2024-09-20 08:37:40,Sin conexión,WhatsApp,Media,3.0
T906190,C4857,2024-12-11 19:00:00,2024-12-17 10:25:55,Conexión lenta / intermitencia,Portal web,Baja,1.0
T912204,C5154,2025-04-05 18:00:00,2025-04-06 00:40:59,Sin conexión,WhatsApp,Alta,
T922637,C2699,2026-01-28 12:00:00,2026-01-28 23:05:38,Conexión lenta / intermitencia,Telefónico,Media,
T911921,C3938,2025-04-16 14:00:00,2025-04-17 10:52:22,Conexión lenta / intermitencia,WhatsApp,Media,5.0
T920087,C5154,2025-11-06 17:00:00,2025-11-07 14:36:06,WiFi / equipos,Sucursal,Baja,4.0
T905157,C2376,2024-12-22 15:00:00,2024-12-23 02:55:02,Conexión lenta / intermitencia,Telefónico,Alta,
T911296,C1412,2025-04-24 17:00:00,2025-04-30 19:18:21,Consulta comercial,Telefónico,Baja,1.0
T924601,C3131,2026-02-24 18:00:00,2026-02-25 07:11:58,Sin conexión,WhatsApp,Alta,
T904350,C4396,2024-11-17 18:00:00,2024-11-18 01:12:15,WiFi / equipos,Telefónico,Alta,
T923764,C5884,2026-01-31 17:00:00,2026-02-01 03:14:08,Sin conexión,Email,Media,5.0
T920488,C1556,2025-12-05 19:00:00,2025-12-07 03:56:01,Corte programado,WhatsApp,Baja,
T900531,C2877,2024-08-17 19:00:00,2024-08-18 07:39:24,Conexión lenta / intermitencia,WhatsApp,Media,
T925475,C5814,2026-02-24 17:00:00,2026-02-25 04:47:20,Conexión lenta / intermitencia,Telefónico,Media,
T919359,C1982,2025-11-24 18:00:00,2025-11-26 21:58:02,Conexión lenta / intermitencia,WhatsApp,Media,
T909828,C5154,2025-02-27 19:00:00,2025-02-28 21:13:21,Sin conexión,Telefónico,Media,5.0
T901920,C3958,2024-09-13 14:00:00,2024-09-14 05:42:47,Corte programado,Telefónico,Media,
T910946,C4648,2025-03-30 14:00:00,2025-03-30 21:55:14,Facturación,Sucursal,Media,
T912825,C3120,2025-05-28 09:00:00,2025-05-30 01:44:55,Facturación,Telefónico,Baja,3.0
T924636,C3259,2026-02-19 16:00:00,2026-02-20 01:57:40,WiFi / equipos,Telefónico,Media,4.0
T923060,C3821,2026-01-28 09:00:00,2026-01-28 23:24:38,Conexión lenta / intermitencia,WhatsApp,Alta,5.0
T910033,C1233,2025-03-28 09:00:00,2025-03-31 00:34:19,Consulta comercial,Telefónico,Baja,
T916629,C5061,2025-08-03 14:00:00,2025-08-05 05:07:18,Facturación,WhatsApp,Media,
T901950,C4050,2024-09-01 12:00:00,2024-09-01 16:25:49,Sin conexión,Sucursal,Alta,
T929840,C4992,2026-06-01 18:00:00,2026-06-04 05:30:58,Cambio de plan,WhatsApp,Baja,3.0
T916757,C5717,2025-08-27 10:00:00,2025-08-27 16:18:59,Sin conexión,Telefónico,Alta,
T920925,C2868,2025-12-05 11:00:00,2025-12-07 05:26:50,WiFi / equipos,Telefónico,Media,5.0
T927619,C5124,2026-04-14 13:00:00,2026-04-14 16:17:35,Conexión lenta / intermitencia,Telefónico,Alta,4.0
T911367,C1705,2025-04-09 17:00:00,2025-04-10 00:23:39,Sin conexión,Sucursal,Media,5.0
T910605,C3375,2025-03-08 17:00:00,2025-03-09 01:03:42,Sin conexión,Email,Alta,
T928793,C5291,2026-05-08 09:00:00,2026-05-13 19:55:45,Conexión lenta / intermitencia,Telefónico,Baja,1.0
T911430,C1934,2025-04-09 19:00:00,2025-04-10 04:30:36,Conexión lenta / intermitencia,WhatsApp,Media,5.0
T912315,C1043,2025-05-05 16:00:00,2025-05-09 00:54:29,Cambio de plan,WhatsApp,Baja,1.0
T910572,C3250,2025-03-13 10:00:00,2025-03-14 15:05:45,WiFi / equipos,Sucursal,Baja,3.0
T911699,C3016,2025-04-08 12:00:00,2025-04-10 20:13:13,Facturación,Telefónico,Baja,1.0
T915232,C3814,2025-07-15 18:00:00,2025-07-20 03:33:09,Facturación,Telefónico,Baja,
T922753,C2950,2026-01-13 12:00:00,2026-01-16 05:16:56,Cambio de plan,Telefónico,Baja,4.0
T917624,C4271,2025-09-19 15:00:00,2025-09-19 17:39:35,Conexión lenta / intermitencia,WhatsApp,Alta,4.0
T923302,C4543,2026-01-29 12:00:00,2026-01-30 20:53:11,WiFi / equipos,WhatsApp,Baja,3.0
T900848,C4118,2024-08-12 14:00:00,2024-08-13 20:16:34,Sin conexión,Telefónico,Baja,4.0
T902378,C1353,2024-10-10 15:00:00,2024-10-11 10:39:29,WiFi / equipos,WhatsApp,Media,5.0
T915142,C3391,2025-07-09 16:00:00,2025-07-17 19:00:27,Consulta comercial,Telefónico,Baja,2.0
T929262,C2231,2026-06-06 17:00:00,2026-06-08 09:54:35,Conexión lenta / intermitencia,Email,Media,4.0
T901904,C3883,2024-09-04 12:00:00,2024-09-05 04:48:12,Conexión lenta / intermitencia,WhatsApp,Media,5.0
T916349,C3870,2025-08-16 12:00:00,2025-08-16 15:56:31,Sin conexión,WhatsApp,Alta,5.0
T917831,C5214,2025-09-19 19:00:00,2025-09-20 19:40:42,Consulta comercial,WhatsApp,Media,5.0
T918307,C2369,2025-10-30 17:00:00,2025-10-31 21:11:16,Conexión lenta / intermitencia,Sucursal,Media,5.0
T917568,C4002,2025-09-26 17:00:00,2025-09-27 19:46:58,Facturación,WhatsApp,Baja,4.0
T912295,C5554,2025-04-18 16:00:00,2025-04-19 01:16:39,Sin conexión,WhatsApp,Media,3.0
T918296,C2319,2025-10-16 19:00:00,2025-10-17 17:30:02,WiFi / equipos,Telefónico,Baja,4.0
T903061,C3965,2024-10-10 13:00:00,2024-10-10 21:25:00,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T928373,C3350,2026-05-14 11:00:00,2026-05-23 22:06:54,Sin conexión,WhatsApp,Baja,
T916673,C5285,2025-08-14 16:00:00,2025-08-15 20:32:03,Cambio de plan,WhatsApp,Media,4.0
T915532,C5074,2025-07-25 16:00:00,2025-07-27 20:43:39,Facturación,Telefónico,Baja,
T926352,C4603,2026-03-28 10:00:00,2026-03-31 00:50:14,Corte programado,Sucursal,Baja,2.0
T900583,C3058,2024-08-05 18:00:00,2024-08-07 09:12:47,Sin conexión,WhatsApp,Media,4.0
T919537,C2658,2025-11-02 16:00:00,2025-11-03 04:42:20,WiFi / equipos,Telefónico,Baja,4.0
T907036,C2434,2025-01-03 13:00:00,2025-01-04 11:23:33,Sin conexión,WhatsApp,Media,5.0
T918904,C4793,2025-10-30 14:00:00,2025-10-31 06:59:58,WiFi / equipos,Sucursal,Media,4.0
T926918,C1957,2026-04-16 12:00:00,2026-04-18 00:27:00,Conexión lenta / intermitencia,Telefónico,Media,4.0
T902181,C4894,2024-09-21 10:00:00,2024-09-22 13:31:22,Instalación,Email,Baja,3.0
T920380,C1304,2025-12-09 20:00:00,2025-12-11 00:12:57,Corte programado,Portal web,Media,
T910328,C2360,2025-03-30 11:00:00,2025-04-01 09:15:35,Conexión lenta / intermitencia,Email,Baja,
T907624,C3968,2025-01-22 10:00:00,2025-01-23 01:14:34,Consulta comercial,Telefónico,Baja,4.0
T916946,C1649,2025-09-08 14:00:00,2025-09-08 17:36:07,Sin conexión,Telefónico,Alta,3.0
T919515,C2591,2025-11-02 19:00:00,2025-11-02 21:48:46,Sin conexión,Portal web,Alta,
T919109,C5607,2025-10-26 13:00:00,2025-10-27 15:48:23,Conexión lenta / intermitencia,Telefónico,Media,5.0
T906202,C4880,2024-12-31 11:00:00,2025-01-01 02:10:33,Facturación,Telefónico,Media,3.0
T918906,C4795,2025-10-09 19:00:00,2025-10-09 22:29:20,Conexión lenta / intermitencia,Sucursal,Alta,4.0
T911887,C3788,2025-04-28 11:00:00,2025-04-28 23:27:43,Conexión lenta / intermitencia,Telefónico,Media,
T916066,C2716,2025-08-19 08:00:00,2025-08-19 22:39:20,Facturación,WhatsApp,Media,
T921151,C3513,2025-12-20 16:00:00,2025-12-23 05:19:45,Facturación,WhatsApp,Baja,
T922386,C2012,2026-01-15 13:00:00,2026-01-16 12:23:40,Conexión lenta / intermitencia,WhatsApp,Media,
T925591,C1134,2026-03-27 15:00:00,2026-03-29 14:13:46,Consulta comercial,Telefónico,Baja,
T912512,C1876,2025-05-18 10:00:00,2025-05-22 14:13:40,Conexión lenta / intermitencia,Telefónico,Baja,1.0
T900762,C3783,2024-08-20 11:00:00,2024-08-21 18:28:07,Facturación,WhatsApp,Baja,
T930575,C3133,2026-07-07 08:00:00,,Conexión lenta / intermitencia,Portal web,Media,
T923792,C5945,2026-01-01 12:00:00,2026-01-04 21:00:24,Facturación,WhatsApp,Media,
T916570,C4807,2025-08-18 08:00:00,2025-08-19 06:12:25,Instalación,Telefónico,Baja,5.0
T929359,C2709,2026-06-09 09:00:00,2026-06-10 17:15:31,Sin conexión,Email,Media,5.0
T910858,C4324,2025-03-01 14:00:00,2025-03-02 05:08:02,Consulta comercial,Telefónico,Baja,
T924182,C1987,2026-02-17 19:00:00,2026-02-21 19:19:56,Sin conexión,WhatsApp,Baja,2.0
T926280,C4296,2026-03-15 18:00:00,2026-03-17 03:19:40,Corte programado,WhatsApp,Baja,
T901416,C2034,2024-09-06 08:00:00,2024-09-07 14:16:22,Sin conexión,Telefónico,Media,4.0
T917199,C2630,2025-09-26 20:00:00,2025-09-26 23:53:47,Conexión lenta / intermitencia,Telefónico,Alta,
T923213,C4290,2026-01-17 09:00:00,2026-01-17 23:40:10,Corte programado,Telefónico,Media,5.0
T916237,C3410,2025-08-23 12:00:00,2025-08-23 17:08:19,Conexión lenta / intermitencia,Telefónico,Alta,
T926058,C3262,2026-03-23 10:00:00,2026-03-24 19:46:19,Consulta comercial,Email,Baja,3.0
T919243,C1334,2025-11-30 20:00:00,2025-12-03 07:11:42,Cambio de plan,WhatsApp,Baja,
T924173,C1944,2026-02-03 13:00:00,2026-02-04 04:44:54,WiFi / equipos,WhatsApp,Media,
T928942,C5935,2026-05-11 10:00:00,2026-05-13 17:25:20,Sin conexión,WhatsApp,Media,3.0
T920199,C5637,2025-11-11 19:00:00,2025-11-12 09:01:07,Instalación,Telefónico,Alta,3.0
T907615,C3942,2025-01-26 15:00:00,2025-01-28 22:47:00,Consulta comercial,Telefónico,Baja,3.0
T926693,C1003,2026-04-04 20:00:00,2026-04-05 04:34:50,Sin conexión,Telefónico,Media,
T904328,C4261,2024-11-18 19:00:00,2024-11-20 02:08:52,Cambio de plan,Telefónico,Media,4.0
T915022,C2870,2025-07-21 12:00:00,2025-07-22 02:31:38,Conexión lenta / intermitencia,Telefónico,Media,
T908777,C2603,2025-02-25 15:00:00,2025-02-28 09:25:43,Facturación,Sucursal,Baja,3.0
T922005,C5882,2025-12-12 09:00:00,2025-12-13 08:57:18,Facturación,Telefónico,Media,3.0
T907671,C4075,2025-01-25 13:00:00,2025-01-26 05:38:08,Conexión lenta / intermitencia,Sucursal,Media,
T924375,C2547,2026-02-03 10:00:00,2026-02-03 15:07:57,Sin conexión,Telefónico,Alta,5.0
T918374,C2640,2025-10-19 18:00:00,2025-10-20 05:41:48,Facturación,Sucursal,Media,5.0
T923396,C4830,2026-01-31 15:00:00,2026-01-31 18:08:59,Facturación,Portal web,Alta,5.0
T906631,C1491,2025-01-04 18:00:00,2025-01-05 01:24:20,Conexión lenta / intermitencia,Telefónico,Alta,
T903119,C4164,2024-10-09 10:00:00,2024-10-12 18:37:22,Facturación,Sucursal,Baja,2.0
T927559,C4862,2026-04-27 09:00:00,2026-04-28 03:02:32,Sin conexión,WhatsApp,Media,
T924610,C3178,2026-02-17 20:00:00,2026-02-19 21:04:55,Facturación,Telefónico,Baja,4.0
T924041,C1593,2026-02-23 09:00:00,2026-02-25 15:51:48,Conexión lenta / intermitencia,WhatsApp,Media,2.0
T906806,C1926,2025-01-12 10:00:00,2025-01-13 21:47:39,Instalación,Telefónico,Media,5.0
T926060,C3265,2026-03-08 11:00:00,2026-03-08 18:21:02,Sin conexión,Telefónico,Media,
T909114,C3422,2025-02-21 11:00:00,2025-02-22 18:18:22,Sin conexión,Telefónico,Media,5.0
T913177,C4692,2025-05-23 15:00:00,2025-05-24 13:54:37,Cambio de plan,Telefónico,Media,5.0
T913471,C1270,2025-06-29 10:00:00,2025-07-03 17:34:21,Corte programado,Sucursal,Baja,
T912636,C2354,2025-05-17 13:00:00,2025-05-17 15:57:15,Facturación,WhatsApp,Alta,
T917941,C5691,2025-09-27 17:00:00,2025-09-28 01:56:32,Conexión lenta / intermitencia,WhatsApp,Media,
T921580,C4746,2025-12-13 10:00:00,2025-12-14 04:25:48,Instalación,Sucursal,Media,4.0
T912847,C3232,2025-05-18 17:00:00,2025-05-19 15:12:45,Facturación,Telefónico,Media,
T924281,C2274,2026-02-21 09:00:00,2026-02-23 04:52:58,Conexión lenta / intermitencia,Telefónico,Baja,
T930976,C5069,2026-07-05 08:00:00,,Consulta comercial,Telefónico,Media,
T902457,C1667,2024-10-16 11:00:00,2024-10-16 23:16:00,Conexión lenta / intermitencia,Telefónico,Media,4.0
T929324,C2562,2026-06-14 10:00:00,2026-06-15 11:47:39,Sin conexión,Telefónico,Media,4.0
T922393,C2037,2026-01-01 12:00:00,2026-01-03 01:55:53,Sin conexión,WhatsApp,Media,
T919941,C4492,2025-11-15 15:00:00,2025-11-16 22:26:01,Sin conexión,Telefónico,Media,
T912763,C2854,2025-05-05 15:00:00,2025-05-07 09:45:29,Sin conexión,Portal web,Media,2.0
T910524,C3113,2025-03-21 14:00:00,2025-03-21 22:10:30,Consulta comercial,Telefónico,Media,4.0
T914670,C1435,2025-07-26 18:00:00,2025-07-27 16:22:22,Conexión lenta / intermitencia,Telefónico,Media,
T921529,C4602,2025-12-02 17:00:00,2025-12-03 08:13:37,Sin conexión,WhatsApp,Alta,4.0
T915296,C4090,2025-07-20 15:00:00,2025-07-21 03:38:25,Sin conexión,WhatsApp,Media,
T929311,C2509,2026-06-28 17:00:00,2026-07-01 03:36:45,Conexión lenta / intermitencia,Sucursal,Media,
T911091,C5153,2025-03-25 09:00:00,2025-03-28 19:27:45,Instalación,Email,Baja,
T926896,C1858,2026-04-07 08:00:00,2026-04-07 19:50:15,WiFi / equipos,WhatsApp,Media,5.0
T930542,C3014,2026-07-11 12:00:00,,Conexión lenta / intermitencia,Portal web,Media,
T920495,C1577,2025-12-19 20:00:00,2025-12-20 01:48:24,Sin conexión,Email,Alta,
T913220,C4872,2025-05-17 11:00:00,2025-05-18 20:41:27,Cambio de plan,WhatsApp,Media,4.0
T902553,C2009,2024-10-14 17:00:00,2024-10-15 09:49:32,Sin conexión,Telefónico,Media,
T906976,C2317,2025-01-11 19:00:00,2025-01-12 14:18:16,Cambio de plan,WhatsApp,Media,5.0
T926089,C3431,2026-03-31 16:00:00,2026-04-01 23:16:32,Facturación,Telefónico,Baja,
T901666,C2951,2024-09-10 11:00:00,2024-09-19 17:08:16,Consulta comercial,Sucursal,Baja,1.0
T925800,C2102,2026-03-22 11:00:00,2026-03-22 16:32:30,Sin conexión,Telefónico,Alta,5.0
T929981,C5688,2026-06-30 20:00:00,2026-07-02 05:01:55,Sin conexión,Telefónico,Media,
T908917,C2895,2025-02-26 08:00:00,2025-02-26 14:27:43,Sin conexión,WhatsApp,Alta,5.0
T915225,C3782,2025-07-22 12:00:00,2025-07-22 21:43:27,WiFi / equipos,Telefónico,Media,5.0
T907964,C4857,2025-01-04 17:00:00,2025-01-06 04:55:44,Conexión lenta / intermitencia,Telefónico,Alta,
T912878,C3337,2025-05-23 17:00:00,2025-05-24 23:45:00,Facturación,Telefónico,Baja,
T927710,C5530,2026-04-20 20:00:00,2026-04-21 17:12:04,Conexión lenta / intermitencia,Telefónico,Media,
T923202,C4258,2026-01-06 20:00:00,2026-01-08 03:54:27,WiFi / equipos,Telefónico,Media,4.0
T901812,C3503,2024-09-18 08:00:00,2024-09-18 16:45:45,Conexión lenta / intermitencia,Sucursal,Media,
T903528,C1402,2024-11-13 20:00:00,2024-11-15 09:32:45,WiFi / equipos,Telefónico,Baja,4.0
T909984,C1022,2025-03-15 09:00:00,2025-03-16 03:38:32,Conexión lenta / intermitencia,Telefónico,Media,5.0
T904296,C4134,2024-11-20 15:00:00,2024-11-21 07:24:06,Corte programado,Telefónico,Media,5.0
T900603,C3139,2024-08-28 14:00:00,2024-08-29 01:06:06,WiFi / equipos,Email,Media,
T912301,C5578,2025-04-24 15:00:00,2025-04-25 18:22:34,Conexión lenta / intermitencia,Sucursal,Media,
T923136,C4060,2026-01-28 15:00:00,2026-01-30 06:39:36,Sin conexión,Telefónico,Baja,
T927096,C2729,2026-04-23 20:00:00,2026-04-24 15:23:09,Conexión lenta / intermitencia,Telefónico,Alta,5.0
T922274,C1716,2026-01-21 13:00:00,2026-01-22 05:18:50,Facturación,Sucursal,Alta,5.0
T993717,C97750,2025-06-25 14:00:00,2025-06-27 00:26:52,Facturación,WhatsApp,Baja,2.0
T929499,C3388,2026-06-26 11:00:00,2026-06-27 09:21:03,WiFi / equipos,Telefónico,Media,
T910361,C2478,2025-03-28 15:00:00,2025-03-29 22:51:06,Cambio de plan,Telefónico,Baja,4.0
T928255,C2885,2026-05-11 18:00:00,2026-05-13 11:04:48,Facturación,WhatsApp,Media,4.0
T926916,C1955,2026-04-27 09:00:00,2026-04-29 23:18:06,WiFi / equipos,Portal web,Media,3.0
